"Words";"mean";"dispersion";"average rate";
"отказывать";"-1,33333333333333";"0,471404520791032";"-1";
"отказываться";"-1";"0,577350269189626";"-1";
"откачивать";"0";"0";"0";
"откидной";"0";"0";"0";
"откладывать";"-0,333333333333333";"0,471404520791032";"0";
"откликаться";"0";"0";"0";
"отклонение";"-0,666666666666667";"0,471404520791032";"-1";
"отклонять";"-0,666666666666667";"0,471404520791032";"-1";
"открепительный";"0";"0";"0";
"откровенный";"0";"0,707106781186548";"0";
"открывать";"0,142857142857143";"0,349927106111883";"0";
"открытие";"0";"0";"0";
"открытость";"0,666666666666667";"0,471404520791032";"1";
"откусывать";"-0,666666666666667";"0,74535599249993";"-1";
"отличаться";"0";"0";"0";
"отличие";"0";"0";"0";
"отличительный";"0";"0";"0";
"отличница";"0,666666666666667";"0,471404520791032";"1";
"отличный";"2";"0";"2";
"отмена";"-0,333333333333333";"0,471404520791032";"0";
"отмечать";"0";"0";"0";
"отмечаться";"0";"0";"0";
"отморозок";"-1,55555555555556";"0,496903994999953";"-2";
"отмывание";"-1";"0,816496580927726";"-1";
"относительный";"0,111111111111111";"0,566557723732532";"0";
"относиться";"0";"0";"0";
"отношение";"0";"0";"0";
"отнюдь";"-0,333333333333333";"0,471404520791032";"0";
"отодвигать";"-0,25";"0,433012701892219";"0";
"отомщать";"-1";"0,577350269189626";"-1";
"отпадать";"-0,166666666666667";"0,372677996249965";"0";
"отпевать";"0,2";"0,4";"0";
"отписываться";"-0,25";"0,433012701892219";"0";
"отпор";"0,555555555555556";"0,684934889218775";"1";
"отправка";"-0,5";"0,5";"0";
"отправлять";"-0,333333333333333";"0,471404520791032";"0";
"отправляться";"0";"0";"0";
"отпрыск";"-0,5";"0,5";"0";
"отпугивать";"0,333333333333333";"1,24721912892465";"0";
"отпуск";"-0,333333333333333";"0,471404520791032";"0";
"отрабатывать";"0";"0";"0";
"отравление";"-1,33333333333333";"0,471404520791032";"-1";
"отравлять";"-0,833333333333333";"0,687184270936277";"-1";
"отражать";"0,555555555555556";"0,496903994999953";"1";
"отражаться";"0,166666666666667";"0,372677996249965";"0";
"отражение";"0";"0,816496580927726";"0";
"отрасль";"0";"0";"0";
"отреагировать";"-0,333333333333333";"0,471404520791032";"0";
"отрезать";"-0,666666666666667";"0,471404520791032";"-1";
"отрекаться";"-0,333333333333333";"0,471404520791032";"0";
"отречение";"0";"0,816496580927726";"0";
"отрицание";"-0,5";"0,5";"0";
"отрицательно";"-1";"0";"-1";
"отрицательный";"-1";"0,816496580927726";"-1";
"отрицать";"-0,333333333333333";"0,471404520791032";"0";
"отрубать";"-0,666666666666667";"0,942809041582063";"-1";
"отрываться";"0";"0";"0";
"отряд";"0";"0";"0";
"отсек";"0";"0";"0";
"отсидка";"-2";"0";"-2";
"отслеживание";"-0,142857142857143";"0,349927106111883";"0";
"отслеживать";"-0,333333333333333";"0,471404520791032";"0";
"отслуживать";"0";"0";"0";
"отсрочка";"0";"0";"0";
"отставать";"-0,666666666666667";"0,471404520791032";"-1";
"отстаивать";"0,333333333333333";"0,471404520791032";"0";
"отстоять";"0";"0";"0";
"отстранение";"-0,666666666666667";"0,471404520791032";"-1";
"отстранять";"-1";"0,632455532033676";"-1";
"отстреливаться";"-0,2";"0,4";"0";
"отступать";"0";"0,816496580927726";"0";
"отсутствие";"-0,222222222222222";"0,415739709641549";"0";
"отсутствовать";"-0,6";"0,8";"-1";
"отсылать";"0";"0";"0";
"отталкивать";"-0,333333333333333";"0,942809041582063";"0";
"оттеснять";"-0,25";"0,433012701892219";"0";
"отторжение";"-0,75";"0,82915619758885";"-1";
"отход";"-0,25";"0,433012701892219";"0";
"отхожий";"-1,33333333333333";"0,471404520791032";"-1";
"отчаяние";"-1,66666666666667";"0,471404520791032";"-2";
"отчаянный";"0,333333333333333";"0,471404520791032";"0";
"отчет";"0";"0";"0";
"отчетливо";"0,333333333333333";"0,471404520791032";"0";
"отчетность";"0";"0";"0";
"отчизна";"0";"0";"0";
"отчисление";"0";"0";"0";
"отчислять";"-0,333333333333333";"0,471404520791032";"0";
"отчитываться";"-0,666666666666667";"0,471404520791032";"-1";
"отъявленный";"0";"0,816496580927726";"0";
"офигенный";"1";"0,816496580927726";"1";
"офис";"0";"0";"0";
"офисный";"0";"0";"0";
"офицер";"0,333333333333333";"0,666666666666667";"0";
"офицерский";"0";"0";"0";
"официальный";"0,666666666666667";"0,471404520791032";"1";
"оформление";"0";"0";"0";
"оформлять";"0";"0";"0";
"оформляться";"0,2";"0,4";"0";
"оффшор";"0";"0";"0";
"офшор";"-0,333333333333333";"0,471404520791032";"0";
"офшорный";"0";"0";"0";
"охват";"0";"0";"0";
"охватывать";"0";"0";"0";
"охлаждение";"-0,333333333333333";"0,471404520791032";"0";
"охота";"0";"0,632455532033676";"0";
"охотничий";"0";"0";"0";
"охотно";"0,333333333333333";"0,471404520791032";"0";
"охрана";"0,555555555555556";"0,496903994999953";"1";
"оценивать";"0";"0";"0";
"оцениваться";"0";"0";"0";
"оценка";"0,111111111111111";"0,314269680527355";"0";
"оценочный";"0";"0";"0";
"оцепление";"-0,333333333333333";"0,471404520791032";"0";
"оцеплять";"0";"0";"0";
"очаг";"0";"0";"0";
"очарование";"1,55555555555556";"0,496903994999953";"2";
"очаровательный";"1,8";"0,4";"2";
"очаровывать";"1";"0,755928946018454";"1";
"очевидный";"0";"0";"0";
"очередной";"0";"0";"0";
"очередь";"-0,222222222222222";"0,415739709641549";"0";
"очистка";"0";"0,816496580927726";"0";
"очищать";"0,25";"0,433012701892219";"0";
"очищение";"1,2";"0,4";"1";
"очумелый";"0";"0,816496580927726";"0";
"ошеломительный";"1";"0,816496580927726";"1";
"ошеломлять";"0,2";"0,979795897113271";"0";
"ошибаться";"-1";"0,816496580927726";"-1";
"ошибка";"-1";"0,577350269189626";"-1";
"ошибочный";"-1";"0,577350269189626";"-1";
"ощутимый";"0,4";"1,01980390271856";"0";
"ощущать";"0,25";"0,433012701892219";"0";
"ощущение";"0,333333333333333";"0,471404520791032";"0";
"павловский";"0";"0";"0";
"падать";"-0,666666666666667";"0,942809041582063";"-1";
"падение";"-1,33333333333333";"0,471404520791032";"-1";
"пакистан";"-0,333333333333333";"0,471404520791032";"0";
"пакистанский";"0";"0";"0";
"палатка";"0";"0";"0";
"палестина";"0";"0";"0";
"палестинец";"0";"0";"0";
"палестинский";"0";"0";"0";
"памятник";"0";"0";"0";
"память";"0";"0";"0";
"панамский";"0";"0";"0";
"паника";"-1,2";"0,4";"-1";
"панихида";"-1,66666666666667";"0,471404520791032";"-2";
"панический";"-1";"0";"-1";
"папироса";"0";"0";"0";
"папский";"-0,444444444444444";"0,684934889218775";"0";
"парадигма";"0";"0";"0";
"парадоксально";"0,666666666666667";"0,942809041582063";"1";
"парадоксальный";"0,333333333333333";"0,942809041582063";"0";
"паразитарный";"-0,888888888888889";"0,566557723732532";"-1";
"паразитический";"-1,33333333333333";"0,471404520791032";"-1";
"парализовать";"-1";"0,816496580927726";"-1";
"параноидальный";"-1,22222222222222";"0,628539361054709";"-1";
"паранормальный";"0";"0,816496580927726";"0";
"париж";"0,666666666666667";"0,942809041582063";"1";
"паритет";"0";"0";"0";
"париться";"-1";"0";"-1";
"парламент";"0";"0";"0";
"парламентский";"0";"0";"0";
"пародийный";"0";"0";"0";
"партизан";"0";"0";"0";
"партизанский";"-0,333333333333333";"0,471404520791032";"0";
"партия";"0";"0";"0";
"пархоменко";"0";"0";"0";
"паршивый";"-1,33333333333333";"0,471404520791032";"-1";
"паскудный";"-1,66666666666667";"0,471404520791032";"-2";
"пасмурный";"-1";"0";"-1";
"паспорт";"0";"0";"0";
"пассажир";"0,333333333333333";"0,666666666666667";"0";
"пассивный";"-0,333333333333333";"0,471404520791032";"0";
"пасть";"-0,666666666666667";"0,471404520791032";"-1";
"патогенный";"-1";"0,816496580927726";"-1";
"патологический";"-0,666666666666667";"0,471404520791032";"-1";
"патология";"-1";"0";"-1";
"патриарх";"0";"0";"0";
"патриотизм";"0,333333333333333";"0,471404520791032";"0";
"патриотический";"1";"0";"1";
"патрон";"0";"0";"0";
"патрульный";"0";"0";"0";
"пауза";"0";"0";"0";
"паутина";"-0,222222222222222";"0,415739709641549";"0";
"пафос";"-0,666666666666667";"0,471404520791032";"-1";
"пафосный";"-1";"0";"-1";
"пациент";"0,111111111111111";"0,314269680527354";"0";
"пациентка";"-0,111111111111111";"0,566557723732532";"0";
"пачкать";"-1,33333333333333";"0,942809041582063";"-1";
"пво";"0";"0";"0";
"пгт";"0";"0";"0";
"педагог";"0";"0";"0";
"педагогика";"0";"0";"0";
"педагогический";"0";"0";"0";
"педаль";"0";"0";"0";
"педантичный";"0";"0,816496580927726";"0";
"педерастический";"-1,33333333333333";"0,471404520791032";"-1";
"педерастия";"-1,8";"0,4";"-2";
"педофил";"-2";"0";"-2";
"педофилия";"-1,33333333333333";"0,471404520791032";"-1";
"педро";"0";"0";"0";
"пекин";"0";"0";"0";
"пекинский";"0";"0";"0";
"пензенский";"0";"0";"0";
"пенитенциарный";"0";"0";"0";
"пенсильвания";"0";"0";"0";
"пенсионер";"0";"0";"0";
"пенсионный";"-0,333333333333333";"0,471404520791032";"0";
"пенсия";"0";"0";"0";
"пентагон";"0";"0";"0";
"пепел";"0";"0,632455532033676";"0";
"пепельница";"0";"0";"0";
"первичный";"0";"0";"0";
"первобытный";"-0,333333333333333";"0,471404520791032";"0";
"первозданный";"1,33333333333333";"0,471404520791032";"1";
"первоклассный";"1,55555555555556";"0,496903994999953";"2";
"первоклашка";"0,333333333333333";"0,471404520791032";"0";
"первокурсник";"0,333333333333333";"1,24721912892465";"0";
"первоначальный";"0";"0";"0";
"первосортный";"0,666666666666667";"1,33333333333333";"1";
"первостепенный";"0";"0";"0";
"первоуральск";"0";"0";"0";
"перебираться";"0";"0";"0";
"переваривать";"-0,333333333333333";"0,471404520791032";"0";
"перевешивать";"0";"0,471404520791032";"0";
"переводить";"0";"0";"0";
"переворот";"0,333333333333333";"0,471404520791032";"0";
"переговоры";"0,333333333333333";"0,471404520791032";"0";
"перегораживать";"-1";"0,816496580927726";"-1";
"передаваться";"0";"0";"0";
"передвигаться";"0";"0";"0";
"передвижение";"0,333333333333333";"0,471404520791032";"0";
"переделывать";"0,2";"0,4";"0";
"передергивать";"-0,777777777777778";"0,785674201318386";"-1";
"передозировка";"-1,33333333333333";"0,471404520791032";"-1";
"переживание";"-0,111111111111111";"0,87488976377909";"0";
"перезагрузка";"0,125";"0,330718913883074";"0";
"переигрывать";"-0,166666666666667";"0,687184270936277";"0";
"переименование";"0";"0";"0";
"перекидывать";"0";"0";"0";
"перекликаться";"0";"0";"0";
"переключение";"0";"0";"0";
"перекрывать";"-0,5";"0,5";"0";
